year,quarter,geo_type,geo_name,geo_parent,top_in,stat_type,count,amount
2020,3,PIN,794104,meghalaya,STA,TOTAL,21547,47873284.320860684
2020,3,PIN,793007,meghalaya,STA,TOTAL,16753,38314852.83594275
2020,4,DIS,east khasi hills,meghalaya,STA,TOTAL,298622,777719090.1611657
2020,4,DIS,west garo hills,meghalaya,STA,TOTAL,149536,362364387.9674451
2020,4,DIS,ribhoi,meghalaya,STA,TOTAL,90879,223682008.0301527
2020,4,DIS,east jaintia hills,meghalaya,STA,TOTAL,65059,162952261.01543322
2020,4,DIS,west jaintia hills,meghalaya,STA,TOTAL,32267,55102701.17496341
2020,4,DIS,south west garo hills,meghalaya,STA,TOTAL,24078,49584665.87626746
2020,4,DIS,east garo hills,meghalaya,STA,TOTAL,23262,41847990.16447668
2020,4,DIS,south garo hills,meghalaya,STA,TOTAL,22487,34586748.62670687
2020,4,DIS,north garo hills,meghalaya,STA,TOTAL,22048,36801863.778283074
2020,4,DIS,west khasi hills,meghalaya,STA,TOTAL,18440,41431802.48173465
2020,4,PIN,793001,meghalaya,STA,TOTAL,83561,243804216.4579554
2020,4,PIN,793101,meghalaya,STA,TOTAL,41902,122314911.77438089
2020,4,PIN,793210,meghalaya,STA,TOTAL,39853,84641953.63804965
2020,4,PIN,793002,meghalaya,STA,TOTAL,35148,90824743.22220911
2020,4,PIN,794104,meghalaya,STA,TOTAL,30771,73373737.27993046
2020,4,PIN,794105,meghalaya,STA,TOTAL,30734,86993928.46389738
2020,4,PIN,794101,meghalaya,STA,TOTAL,29717,68562680.9545369
2020,4,PIN,794001,meghalaya,STA,TOTAL,29667,72534395.9048683
2020,4,PIN,793011,meghalaya,STA,TOTAL,26651,60635630.16237356
2020,4,PIN,793007,meghalaya,STA,TOTAL,20922,52343345.73500208
2021,1,DIS,east khasi hills,meghalaya,STA,TOTAL,322156,915771307.2291535
2021,1,DIS,west garo hills,meghalaya,STA,TOTAL,133362,370492803.5429464
2021,1,DIS,ribhoi,meghalaya,STA,TOTAL,98957,266571316.12978172
2021,1,DIS,east jaintia hills,meghalaya,STA,TOTAL,70732,205454314.7964043
2021,1,DIS,west jaintia hills,meghalaya,STA,TOTAL,24312,53826602.11269104
2021,1,DIS,south garo hills,meghalaya,STA,TOTAL,19054,44351833.9562286
2021,1,DIS,north garo hills,meghalaya,STA,TOTAL,18850,37908696.16305937
2021,1,DIS,south west garo hills,meghalaya,STA,TOTAL,18591,41861206.69737828
2021,1,DIS,east garo hills,meghalaya,STA,TOTAL,18473,40212217.237080485
2021,1,DIS,west khasi hills,meghalaya,STA,TOTAL,16947,60183253.846965134
2021,1,PIN,793001,meghalaya,STA,TOTAL,135187,386470990.4137241
2021,1,PIN,793101,meghalaya,STA,TOTAL,47550,142699873.1320424
2021,1,PIN,793210,meghalaya,STA,TOTAL,43747,105030977.5126673
2021,1,PIN,794105,meghalaya,STA,TOTAL,31553,109155457.5924793
2021,1,PIN,794104,meghalaya,STA,TOTAL,30637,76541640.32672727
2021,1,PIN,793002,meghalaya,STA,TOTAL,29718,85654930.73375626
2021,1,PIN,794101,meghalaya,STA,TOTAL,24109,67301542.41078459
2021,1,PIN,794001,meghalaya,STA,TOTAL,23620,60607668.94902579
2021,1,PIN,793011,meghalaya,STA,TOTAL,22762,57330709.17315665
2021,1,PIN,793102,meghalaya,STA,TOTAL,19946,46084786.68011867
2021,2,DIS,east khasi hills,meghalaya,STA,TOTAL,386773,994348113.9313933
2021,2,DIS,west garo hills,meghalaya,STA,TOTAL,174186,437555569.8453884
2021,2,DIS,ribhoi,meghalaya,STA,TOTAL,111231,265892507.53668693
2021,2,DIS,east jaintia hills,meghalaya,STA,TOTAL,87223,205906820.910982
2021,2,DIS,west jaintia hills,meghalaya,STA,TOTAL,30529,53732989.3560653
2021,2,DIS,north garo hills,meghalaya,STA,TOTAL,25028,37984069.23193222
2021,2,DIS,south west garo hills,meghalaya,STA,TOTAL,24491,47526700.89855359
2021,2,DIS,east garo hills,meghalaya,STA,TOTAL,24431,42603145.83447135
2021,2,DIS,south garo hills,meghalaya,STA,TOTAL,21894,48819031.957291886
2021,2,DIS,west khasi hills,meghalaya,STA,TOTAL,16590,41326043.50138933
2021,2,PIN,793001,meghalaya,STA,TOTAL,165598,426313703.5332465
2021,2,PIN,793210,meghalaya,STA,TOTAL,57026,115283268.9767565
2021,2,PIN,793101,meghalaya,STA,TOTAL,48528,131101653.8656277
2021,2,PIN,794104,meghalaya,STA,TOTAL,48384,107138411.28592521
2021,2,PIN,794105,meghalaya,STA,TOTAL,43088,137176096.5253765
2021,2,PIN,793002,meghalaya,STA,TOTAL,34320,92640341.41461834
2021,2,PIN,794001,meghalaya,STA,TOTAL,27790,64440313.686985776
2021,2,PIN,794101,meghalaya,STA,TOTAL,27136,65710918.685022615
2021,2,PIN,793011,meghalaya,STA,TOTAL,27035,63624325.075326465
2021,2,PIN,793102,meghalaya,STA,TOTAL,25533,52914945.54701148
2021,3,DIS,east khasi hills,meghalaya,STA,TOTAL,475308,1267820067.264946
2021,3,DIS,west garo hills,meghalaya,STA,TOTAL,207635,550868915.1603696
2021,3,DIS,ribhoi,meghalaya,STA,TOTAL,135524,337135306.8313167
2021,3,DIS,east jaintia hills,meghalaya,STA,TOTAL,103142,254116660.0241707
2021,3,DIS,west jaintia hills,meghalaya,STA,TOTAL,37590,71888903.26179792
2021,3,DIS,north garo hills,meghalaya,STA,TOTAL,30790,56346103.941142686
2021,3,DIS,east garo hills,meghalaya,STA,TOTAL,29654,54695590.9177565
2021,3,DIS,south west garo hills,meghalaya,STA,TOTAL,28662,59140851.35546416
2021,3,DIS,south garo hills,meghalaya,STA,TOTAL,23378,50417337.27842516
2021,3,DIS,west khasi hills,meghalaya,STA,TOTAL,17524,45708478.00363463
2021,3,PIN,793001,meghalaya,STA,TOTAL,207464,530904907.1968767
2021,3,PIN,793210,meghalaya,STA,TOTAL,66079,138267841.6780718
2021,3,PIN,793101,meghalaya,STA,TOTAL,65749,174667201.9321692
2021,3,PIN,794104,meghalaya,STA,TOTAL,55480,120467614.248896
2021,3,PIN,794105,meghalaya,STA,TOTAL,50251,166891324.2112767
2021,3,PIN,793002,meghalaya,STA,TOTAL,43791,129825349.22695379
2021,3,PIN,794001,meghalaya,STA,TOTAL,35755,91612880.48331752
2021,3,PIN,794101,meghalaya,STA,TOTAL,33796,92968033.62205568
2021,3,PIN,793011,meghalaya,STA,TOTAL,33163,80876112.08763699
2021,3,PIN,793102,meghalaya,STA,TOTAL,30417,68272870.03577398
2021,4,DIS,east khasi hills,meghalaya,STA,TOTAL,602012,1647841435.793727
2021,4,DIS,west garo hills,meghalaya,STA,TOTAL,261543,746098768.1324025
2021,4,DIS,ribhoi,meghalaya,STA,TOTAL,210094,495239611.1245396
2021,4,DIS,east jaintia hills,meghalaya,STA,TOTAL,140522,371541323.5123424
2021,4,DIS,west jaintia hills,meghalaya,STA,TOTAL,43460,98276171.06270258
2021,4,DIS,north garo hills,meghalaya,STA,TOTAL,38565,88113799.75521982
2021,4,DIS,east garo hills,meghalaya,STA,TOTAL,37744,79675265.12123142
2021,4,DIS,south west garo hills,meghalaya,STA,TOTAL,35153,76249072.06112294
2021,4,DIS,west khasi hills,meghalaya,STA,TOTAL,29960,108595108.913038
2021,4,DIS,south garo hills,meghalaya,STA,TOTAL,28989,89662812.0439802
2021,4,PIN,793001,meghalaya,STA,TOTAL,263013,690414224.1540794
2021,4,PIN,793101,meghalaya,STA,TOTAL,117054,278722454.6712885
2021,4,PIN,793210,meghalaya,STA,TOTAL,87932,196204865.70305172
2021,4,PIN,794104,meghalaya,STA,TOTAL,73841,191081991.33937842
2021,4,PIN,794105,meghalaya,STA,TOTAL,71698,231647775.42969653
2021,4,PIN,793002,meghalaya,STA,TOTAL,54401,172263562.26607722
2021,4,PIN,794001,meghalaya,STA,TOTAL,42891,119992937.25195579
2021,4,PIN,793011,meghalaya,STA,TOTAL,39907,101569097.14043589
2021,4,PIN,793102,meghalaya,STA,TOTAL,39688,91336742.4148151
2021,4,PIN,794101,meghalaya,STA,TOTAL,38836,109403120.1531585
2022,1,DIS,east khasi hills,meghalaya,STA,TOTAL,653082,1762837936.312902
2022,1,DIS,west garo hills,meghalaya,STA,TOTAL,325791,991586557.2279948
2022,1,DIS,ribhoi,meghalaya,STA,TOTAL,257923,624403404.8028624
2022,1,DIS,east jaintia hills,meghalaya,STA,TOTAL,169484,496156278.4387266
2022,1,DIS,west jaintia hills,meghalaya,STA,TOTAL,49196,126597671.42735201
2022,1,DIS,south garo hills,meghalaya,STA,TOTAL,43827,166412749.63292432
2022,1,DIS,east garo hills,meghalaya,STA,TOTAL,42878,97659034.30770612
2022,1,DIS,north garo hills,meghalaya,STA,TOTAL,42030,87894203.47088854
2022,1,DIS,south west garo hills,meghalaya,STA,TOTAL,39644,98249285.49958463
2022,1,DIS,west khasi hills,meghalaya,STA,TOTAL,36687,148090837.0695271
2022,1,PIN,793001,meghalaya,STA,TOTAL,276853,725122188.666787
2022,1,PIN,793101,meghalaya,STA,TOTAL,146497,358732686.5953486
2022,1,PIN,793210,meghalaya,STA,TOTAL,104592,258096527.61697102
2022,1,PIN,794105,meghalaya,STA,TOTAL,100267,360153597.6474823
2022,1,PIN,794104,meghalaya,STA,TOTAL,97389,281145669.1917542
2022,1,PIN,793002,meghalaya,STA,TOTAL,59028,183373999.4729157
2022,1,PIN,793103,meghalaya,STA,TOTAL,45968,104363058.89164461
2022,1,PIN,794001,meghalaya,STA,TOTAL,45495,125397296.5078735
2022,1,PIN,794101,meghalaya,STA,TOTAL,43770,115738929.50108129
2022,1,PIN,793200,meghalaya,STA,TOTAL,43235,155876215.9982064
2022,2,DIS,east khasi hills,meghalaya,STA,TOTAL,853333,2156500112.108344
2022,2,DIS,west garo hills,meghalaya,STA,TOTAL,392151,1150602954.638953
2022,2,DIS,ribhoi,meghalaya,STA,TOTAL,337102,755786725.0698187
2022,2,DIS,east jaintia hills,meghalaya,STA,TOTAL,193196,502640751.79220253
2022,2,DIS,west jaintia hills,meghalaya,STA,TOTAL,56272,152394109.7280838
2022,2,DIS,east garo hills,meghalaya,STA,TOTAL,46150,106793207.7940663
2022,2,DIS,north garo hills,meghalaya,STA,TOTAL,44965,92496675.79074751
2022,2,DIS,south west garo hills,meghalaya,STA,TOTAL,43006,118240788.93575421
2022,2,DIS,south garo hills,meghalaya,STA,TOTAL,33680,92292848.0663783
2022,2,DIS,west khasi hills,meghalaya,STA,TOTAL,31223,103764884.8834742
2022,2,PIN,793001,meghalaya,STA,TOTAL,365755,881158453.6632786
2022,2,PIN,793101,meghalaya,STA,TOTAL,188283,413900997.1286073
2022,2,PIN,794104,meghalaya,STA,TOTAL,129378,347876781.549551
2022,2,PIN,793210,meghalaya,STA,TOTAL,125897,276573197.7621556
2022,2,PIN,794105,meghalaya,STA,TOTAL,111128,395124843.55686593
2022,2,PIN,793002,meghalaya,STA,TOTAL,72475,209881832.5434532
2022,2,PIN,793103,meghalaya,STA,TOTAL,61200,139890522.047889
2022,2,PIN,793102,meghalaya,STA,TOTAL,59776,139320224.8381443
2022,2,PIN,793011,meghalaya,STA,TOTAL,56579,145074946.2508188
2022,2,PIN,794101,meghalaya,STA,TOTAL,54049,144392050.0039349
2022,3,DIS,east khasi hills,meghalaya,STA,TOTAL,2924522,6137770373.209273
2022,3,DIS,west garo hills,meghalaya,STA,TOTAL,508052,1283479556.413095
2022,3,DIS,ribhoi,meghalaya,STA,TOTAL,400075,825278960.5336027
2022,3,DIS,east jaintia hills,meghalaya,STA,TOTAL,241204,633317484.075039
2022,3,DIS,west jaintia hills,meghalaya,STA,TOTAL,62798,171112837.01348782
2022,3,DIS,south west garo hills,meghalaya,STA,TOTAL,48898,121831916.0453497
2022,3,DIS,north garo hills,meghalaya,STA,TOTAL,48727,107884419.5564478
2022,3,DIS,east garo hills,meghalaya,STA,TOTAL,47047,99390252.25463584
2022,3,DIS,south garo hills,meghalaya,STA,TOTAL,35206,88310719.84102406
2022,3,DIS,west khasi hills,meghalaya,STA,TOTAL,29296,87822016.1025165
2022,3,PIN,793004,meghalaya,STA,TOTAL,2175126,4365875115.728676
2022,3,PIN,793001,meghalaya,STA,TOTAL,231014,516581059.4048492
2022,3,PIN,793101,meghalaya,STA,TOTAL,209752,416173329.45838594
2022,3,PIN,794104,meghalaya,STA,TOTAL,157661,361568000.294727
2022,3,PIN,793210,meghalaya,STA,TOTAL,141889,306811770.3442771
2022,3,PIN,794105,meghalaya,STA,TOTAL,123858,374425608.34552723
2022,3,PIN,794001,meghalaya,STA,TOTAL,122514,272020236.6767418
2022,3,PIN,793002,meghalaya,STA,TOTAL,85048,236293088.9800955
2022,3,PIN,793102,meghalaya,STA,TOTAL,68397,146011581.2617112
2022,3,PIN,793103,meghalaya,STA,TOTAL,63536,127365311.1193133
2022,4,DIS,east khasi hills,meghalaya,STA,TOTAL,2285868,4886013367.030624
2022,4,DIS,west garo hills,meghalaya,STA,TOTAL,612945,1565478827.2720141
2022,4,DIS,ribhoi,meghalaya,STA,TOTAL,416100,855262410.3336376
2022,4,DIS,east jaintia hills,meghalaya,STA,TOTAL,252554,698736182.2686267
2022,4,DIS,west jaintia hills,meghalaya,STA,TOTAL,81501,229129661.89603102
2022,4,DIS,east garo hills,meghalaya,STA,TOTAL,59445,143293321.8148585
2022,4,DIS,south west garo hills,meghalaya,STA,TOTAL,59231,150334364.8598402
2022,4,DIS,north garo hills,meghalaya,STA,TOTAL,59149,130072498.39208941
2022,4,DIS,south garo hills,meghalaya,STA,TOTAL,47478,134393051.3773939
2022,4,DIS,west khasi hills,meghalaya,STA,TOTAL,41404,141954215.0929066
2022,4,PIN,793004,meghalaya,STA,TOTAL,1577217,3214355276.393055
2022,4,PIN,793101,meghalaya,STA,TOTAL,239315,491850012.2470391
2022,4,PIN,793001,meghalaya,STA,TOTAL,207191,453102783.4625414
2022,4,PIN,794104,meghalaya,STA,TOTAL,204321,486310933.33911794
2022,4,PIN,794105,meghalaya,STA,TOTAL,166376,506634254.3916323
2022,4,PIN,793210,meghalaya,STA,TOTAL,155563,328805254.0687241
2022,4,PIN,794001,meghalaya,STA,TOTAL,127431,284276960.4393997
2022,4,PIN,793002,meghalaya,STA,TOTAL,85470,244536709.0324449
2022,4,PIN,793102,meghalaya,STA,TOTAL,73640,157514222.49778
2022,4,PIN,793103,meghalaya,STA,TOTAL,68797,125896250.3999181
2023,1,DIS,east khasi hills,meghalaya,STA,TOTAL,1220563,2680323809.0
2023,1,DIS,west garo hills,meghalaya,STA,TOTAL,1041221,2765563809.0
2023,1,DIS,ribhoi,meghalaya,STA,TOTAL,729560,1474982935.0
2023,1,DIS,east jaintia hills,meghalaya,STA,TOTAL,515136,1371613773.0
2023,1,DIS,west jaintia hills,meghalaya,STA,TOTAL,134028,377216408.0
2023,1,DIS,south west garo hills,meghalaya,STA,TOTAL,112416,302145041.0
2023,1,DIS,east garo hills,meghalaya,STA,TOTAL,102374,230703822.0
2023,1,DIS,north garo hills,meghalaya,STA,TOTAL,97035,198957381.0
2023,1,DIS,south garo hills,meghalaya,STA,TOTAL,95917,276701570.0
2023,1,DIS,west khasi hills,meghalaya,STA,TOTAL,81929,283510432.0
2023,1,PIN,793101,meghalaya,STA,TOTAL,420175,849783871.0
2023,1,PIN,794104,meghalaya,STA,TOTAL,377010,921325526.0
2023,1,PIN,794105,meghalaya,STA,TOTAL,345431,1101087793.0
2023,1,PIN,793001,meghalaya,STA,TOTAL,333990,692603254.0
2023,1,PIN,793210,meghalaya,STA,TOTAL,318372,619782447.0
2023,1,PIN,793102,meghalaya,STA,TOTAL,136689,285952534.0
2023,1,PIN,793002,meghalaya,STA,TOTAL,133138,364095743.0
2023,1,PIN,793200,meghalaya,STA,TOTAL,131790,506920518.0
2023,1,PIN,794001,meghalaya,STA,TOTAL,115701,272826072.0
2023,1,PIN,793011,meghalaya,STA,TOTAL,105845,240993376.0
2023,2,DIS,east khasi hills,meghalaya,STA,TOTAL,1584287,3308371744.0
2023,2,DIS,west garo hills,meghalaya,STA,TOTAL,1313181,3093601156.0
2023,2,DIS,ribhoi,meghalaya,STA,TOTAL,849150,1540619034.0
2023,2,DIS,east jaintia hills,meghalaya,STA,TOTAL,602439,1411515511.0
2023,2,DIS,west jaintia hills,meghalaya,STA,TOTAL,143311,363450970.0
2023,2,DIS,south west garo hills,meghalaya,STA,TOTAL,138973,324256480.0
2023,2,DIS,east garo hills,meghalaya,STA,TOTAL,119181,259323245.0
2023,2,DIS,north garo hills,meghalaya,STA,TOTAL,113361,215038091.0
2023,2,DIS,south garo hills,meghalaya,STA,TOTAL,104600,273407662.0
2023,2,DIS,west khasi hills,meghalaya,STA,TOTAL,71353,167896488.0
2023,2,PIN,793101,meghalaya,STA,TOTAL,506038,906418719.0
2023,2,PIN,794104,meghalaya,STA,TOTAL,488458,1094387084.0
2023,2,PIN,793001,meghalaya,STA,TOTAL,440374,853535712.0
2023,2,PIN,794105,meghalaya,STA,TOTAL,436676,1165226968.0
2023,2,PIN,793210,meghalaya,STA,TOTAL,384625,651666753.0
2023,2,PIN,793002,meghalaya,STA,TOTAL,168260,419601857.99999994
2023,2,PIN,793102,meghalaya,STA,TOTAL,152164,301895446.0
2023,2,PIN,793200,meghalaya,STA,TOTAL,143648,506214607.0
2023,2,PIN,794001,meghalaya,STA,TOTAL,136421,289480099.0
2023,2,PIN,793011,meghalaya,STA,TOTAL,134094,308707152.0
2023,3,DIS,east khasi hills,meghalaya,STA,TOTAL,1925071,3637181187.0
2023,3,DIS,west garo hills,meghalaya,STA,TOTAL,1580512,3040769172.0
2023,3,DIS,ribhoi,meghalaya,STA,TOTAL,1002988,1611391648.0000002
2023,3,DIS,east jaintia hills,meghalaya,STA,TOTAL,704743,1455319329.0
2023,3,DIS,south west garo hills,meghalaya,STA,TOTAL,159403,312859682.0
2023,3,DIS,west jaintia hills,meghalaya,STA,TOTAL,159073,385584331.0
2023,3,DIS,north garo hills,meghalaya,STA,TOTAL,146236,251411034.00000003
2023,3,DIS,east garo hills,meghalaya,STA,TOTAL,145914,265377046.0
2023,3,DIS,south garo hills,meghalaya,STA,TOTAL,100839,199100708.00000003
2023,3,DIS,west khasi hills,meghalaya,STA,TOTAL,73882,155755910.0
2023,3,PIN,794104,meghalaya,STA,TOTAL,589924,1063651681.9999999
2023,3,PIN,793101,meghalaya,STA,TOTAL,587786,917646248.0
2023,3,PIN,793001,meghalaya,STA,TOTAL,550525,943004910.0
2023,3,PIN,794105,meghalaya,STA,TOTAL,542449,1091622701.0
2023,3,PIN,793210,meghalaya,STA,TOTAL,458473,688617116.0
2023,3,PIN,793002,meghalaya,STA,TOTAL,202455,476887531.00000006
2023,3,PIN,793102,meghalaya,STA,TOTAL,183777,308036298.0
2023,3,PIN,793200,meghalaya,STA,TOTAL,164964,507369267.0
2023,3,PIN,794001,meghalaya,STA,TOTAL,161950,310926386.0
2023,3,PIN,793011,meghalaya,STA,TOTAL,160630,312299261.0
2023,4,DIS,west garo hills,meghalaya,STA,TOTAL,2128194,4034159325.0
2023,4,DIS,east khasi hills,meghalaya,STA,TOTAL,2091395,3902770749.0
2023,4,DIS,ribhoi,meghalaya,STA,TOTAL,1138756,1838712964.0
2023,4,DIS,east jaintia hills,meghalaya,STA,TOTAL,866490,1891314074.0
2023,4,DIS,south west garo hills,meghalaya,STA,TOTAL,209090,424184452.0
2023,4,DIS,east garo hills,meghalaya,STA,TOTAL,187702,361438823.0
2023,4,DIS,north garo hills,meghalaya,STA,TOTAL,184749,339349015.0
2023,4,DIS,west jaintia hills,meghalaya,STA,TOTAL,177331,417636908.99999994
2023,4,DIS,south garo hills,meghalaya,STA,TOTAL,144242,307030739.0
2023,4,DIS,west khasi hills,meghalaya,STA,TOTAL,93642,217082323.0
2023,4,PIN,794104,meghalaya,STA,TOTAL,835597,1564832198.0
2023,4,PIN,794105,meghalaya,STA,TOTAL,739792,1407781382.0
2023,4,PIN,793101,meghalaya,STA,TOTAL,662572,1062576958.0
2023,4,PIN,793001,meghalaya,STA,TOTAL,613027,1017538332.0
2023,4,PIN,793210,meghalaya,STA,TOTAL,548086,835549724.9999999
2023,4,PIN,793002,meghalaya,STA,TOTAL,229815,545510198.0
2023,4,PIN,793102,meghalaya,STA,TOTAL,221739,352309714.0
2023,4,PIN,793200,meghalaya,STA,TOTAL,220163,720166064.0
2023,4,PIN,794001,meghalaya,STA,TOTAL,198690,378848689.0
2023,4,PIN,793011,meghalaya,STA,TOTAL,191056,352668388.0
2024,1,DIS,west garo hills,meghalaya,STA,TOTAL,2767053,4883521819.0
2024,1,DIS,east khasi hills,meghalaya,STA,TOTAL,2147402,3754142085.0
2024,1,DIS,ribhoi,meghalaya,STA,TOTAL,1267759,2046840314.0000002
2024,1,DIS,east jaintia hills,meghalaya,STA,TOTAL,1035599,2214266060.0
2024,1,DIS,south west garo hills,meghalaya,STA,TOTAL,267929,528938201.0
2024,1,DIS,north garo hills,meghalaya,STA,TOTAL,238343,353559646.0
2024,1,DIS,east garo hills,meghalaya,STA,TOTAL,233283,383983768.0
2024,1,DIS,south garo hills,meghalaya,STA,TOTAL,198001,475971711.00000006
2024,1,DIS,west jaintia hills,meghalaya,STA,TOTAL,192144,459800946.0
2024,1,DIS,west khasi hills,meghalaya,STA,TOTAL,129926,363493801.0
2024,1,PIN,794104,meghalaya,STA,TOTAL,1154825,1975907409.0
2024,1,PIN,794105,meghalaya,STA,TOTAL,981737,1815498090.0000002
2024,1,PIN,793101,meghalaya,STA,TOTAL,753649,1218805729.0
2024,1,PIN,793210,meghalaya,STA,TOTAL,671284,1018495482.0000001
2024,1,PIN,793001,meghalaya,STA,TOTAL,604925,920555547.9999999
2024,1,PIN,793200,meghalaya,STA,TOTAL,256821,827747810.0
2024,1,PIN,793102,meghalaya,STA,TOTAL,240850,379713532.0
2024,1,PIN,793002,meghalaya,STA,TOTAL,238248,532526878.0
2024,1,PIN,794001,meghalaya,STA,TOTAL,228843,385060476.0
2024,1,PIN,793011,meghalaya,STA,TOTAL,204811,344148857.0
2018,1,DIS,aizawl,mizoram,STA,TOTAL,12006,27918980.947612703
2018,1,DIS,lunglei,mizoram,STA,TOTAL,1604,2350555.3184242332
2018,1,DIS,kolasib,mizoram,STA,TOTAL,1457,3891685.392413744
2018,1,DIS,mamit,mizoram,STA,TOTAL,1133,5729263.410353888
2018,1,DIS,lawngtlai,mizoram,STA,TOTAL,735,547180.2110017058
2018,1,DIS,serchhip,mizoram,STA,TOTAL,691,1729998.4078016218
2018,1,DIS,saiha,mizoram,STA,TOTAL,482,2188550.572811981
2018,1,DIS,champhai,mizoram,STA,TOTAL,453,871005.7153709702
2018,1,PIN,796005,mizoram,STA,TOTAL,3256,6634317.385850769
2018,1,PIN,796009,mizoram,STA,TOTAL,2877,7236697.988713781
2018,1,PIN,796017,mizoram,STA,TOTAL,2056,5352070.799754951
2018,1,PIN,796012,mizoram,STA,TOTAL,1302,4164889.2163916314
2018,1,PIN,796701,mizoram,STA,TOTAL,940,1301113.214363089
2018,1,PIN,796014,mizoram,STA,TOTAL,822,1536171.3135555775
2018,1,PIN,796101,mizoram,STA,TOTAL,710,972787.163547812
2018,1,PIN,796181,mizoram,STA,TOTAL,516,1583806.8762105957
2018,1,PIN,796772,mizoram,STA,TOTAL,486,213309.69406339346
2018,1,PIN,796421,mizoram,STA,TOTAL,474,865716.128361678
2018,2,DIS,aizawl,mizoram,STA,TOTAL,16353,48340497.162337765
2018,2,DIS,lunglei,mizoram,STA,TOTAL,3249,6814747.054434758
2018,2,DIS,kolasib,mizoram,STA,TOTAL,2092,5117340.437229811
2018,2,DIS,mamit,mizoram,STA,TOTAL,1813,10477582.99037601
2018,2,DIS,serchhip,mizoram,STA,TOTAL,1237,3831939.5692156893
2018,2,DIS,saiha,mizoram,STA,TOTAL,846,5346759.668342534
2018,2,DIS,champhai,mizoram,STA,TOTAL,834,2204311.92373675
2018,2,DIS,lawngtlai,mizoram,STA,TOTAL,627,1375226.7520610169
2018,2,PIN,796005,mizoram,STA,TOTAL,4417,14440855.06671986
2018,2,PIN,796009,mizoram,STA,TOTAL,4288,12347576.63009254
2018,2,PIN,796017,mizoram,STA,TOTAL,2817,6939733.0537002
2018,2,PIN,796012,mizoram,STA,TOTAL,1815,7684010.820948958
2018,2,PIN,796701,mizoram,STA,TOTAL,1514,3314677.281403262
2018,2,PIN,796181,mizoram,STA,TOTAL,1037,3325848.572601281
2018,2,PIN,796751,mizoram,STA,TOTAL,983,1649407.3004339086
2018,2,PIN,796014,mizoram,STA,TOTAL,956,2289322.4681476573
2018,2,PIN,796101,mizoram,STA,TOTAL,892,1776698.4047262408
2018,2,PIN,796901,mizoram,STA,TOTAL,736,5049445.365797166
2018,3,DIS,aizawl,mizoram,STA,TOTAL,24199,72031541.21772185
2018,3,DIS,lunglei,mizoram,STA,TOTAL,4716,12189472.093972271
2018,3,DIS,kolasib,mizoram,STA,TOTAL,2631,6563816.625400645
2018,3,DIS,mamit,mizoram,STA,TOTAL,2247,5446959.531490731
2018,3,DIS,serchhip,mizoram,STA,TOTAL,2133,6572902.580575922
2018,3,DIS,lawngtlai,mizoram,STA,TOTAL,1231,3422241.331497662
2018,3,DIS,champhai,mizoram,STA,TOTAL,1099,4369317.524420092
2018,3,DIS,saiha,mizoram,STA,TOTAL,1060,6004487.220311114
2018,3,PIN,796009,mizoram,STA,TOTAL,6407,20793872.83751748
2018,3,PIN,796005,mizoram,STA,TOTAL,6039,18735684.687868983
2018,3,PIN,796017,mizoram,STA,TOTAL,3562,10885780.743589731
2018,3,PIN,796012,mizoram,STA,TOTAL,2387,7270030.311964842
2018,3,PIN,796701,mizoram,STA,TOTAL,2116,5451685.638387269
2018,3,PIN,796181,mizoram,STA,TOTAL,1614,5395864.779380731
2018,3,PIN,796025,mizoram,STA,TOTAL,1374,1387592.831823776
2018,3,PIN,796014,mizoram,STA,TOTAL,1354,3878963.989123634
2018,3,PIN,796751,mizoram,STA,TOTAL,1353,3096178.7394598788
2018,3,PIN,796101,mizoram,STA,TOTAL,1276,2802222.970568683
2018,4,DIS,aizawl,mizoram,STA,TOTAL,31828,114757156.94930999
2018,4,DIS,lunglei,mizoram,STA,TOTAL,6349,20867419.80003755
2018,4,DIS,kolasib,mizoram,STA,TOTAL,4701,13882638.97537515
2018,4,DIS,mamit,mizoram,STA,TOTAL,4168,12100776.51194083
2018,4,DIS,serchhip,mizoram,STA,TOTAL,2830,9311124.637936298
2018,4,DIS,lawngtlai,mizoram,STA,TOTAL,2341,5862745.984908307
2018,4,DIS,champhai,mizoram,STA,TOTAL,1726,6092672.776851988
2018,4,DIS,saiha,mizoram,STA,TOTAL,1299,7552316.893169427
2018,4,PIN,796009,mizoram,STA,TOTAL,9171,31415683.66551315
2018,4,PIN,796005,mizoram,STA,TOTAL,8062,29851790.215654712
2018,4,PIN,796017,mizoram,STA,TOTAL,4899,16932559.80195349
2018,4,PIN,796701,mizoram,STA,TOTAL,3226,10530239.13721764
2018,4,PIN,796012,mizoram,STA,TOTAL,3127,15237044.009759959
2018,4,PIN,796181,mizoram,STA,TOTAL,1957,7055363.567381321
2018,4,PIN,796441,mizoram,STA,TOTAL,1885,5348984.97486765
2018,4,PIN,796014,mizoram,STA,TOTAL,1806,7106611.8191277245
2018,4,PIN,796081,mizoram,STA,TOTAL,1652,5024290.022353809
2018,4,PIN,796101,mizoram,STA,TOTAL,1528,4954033.053730504
2019,1,DIS,aizawl,mizoram,STA,TOTAL,40608,125499167.45130551
2019,1,DIS,lunglei,mizoram,STA,TOTAL,8092,24562628.04677686
2019,1,DIS,kolasib,mizoram,STA,TOTAL,5590,15775791.30852553
